Code;Libellé;Médiane du revenu disponible par UC 2020
51199;Cuchery;25610
51200;Cuis;28180
51201;Cuisles;29460
51202;Cumières;25320
51203;Cuperly;25170
51204;Damery;24620
51205;Dampierre-au-Temple;26310
51206;Dampierre-le-Château;19360
51208;Dampierre-sur-Moivre;26820
51210;Dizy;26010
51211;Dommartin-Dampierre;N/A - résultat non disponible
51212;Dommartin-Lettrée;24670
51213;Dommartin-sous-Hans;N/A - résultat non disponible
51214;Dommartin-Varimont;21560
51215;Dompremy;22470
51216;Dontrien;21940
51217;Dormans;21790
51218;Val-de-Vière;21980
51219;Drosnay;20050
51220;Drouilly;24970
51222;Éclaires;N/A - résultat non disponible
51223;Écollemont;N/A - résultat non disponible
51224;Écriennes;23310
51225;Écueil;31820
51226;Écury-le-Repos;N/A - résultat non disponible
51227;Écury-sur-Coole;25090
51228;Élise-Daucourt;N/A - résultat non disponible
51229;Épense;21300
51230;Épernay;20090
51231;L'Épine;26460
51232;Époye;25360
51233;Escardes;N/A - résultat non disponible
51234;Esclavolles-Lurey;22670
51235;Les Essarts-lès-Sézanne;24560
51236;Les Essarts-le-Vicomte;21710
51237;Esternay;21080
51238;Étoges;22530
51239;Étréchy;N/A - résultat non disponible
51240;Étrepy;22360
51241;Euvy;N/A - résultat non disponible
51242;Fagnières;21910
51243;Faux-Fresnay;21530
51244;Faux-Vésigneul;26180
51245;Faverolles-et-Coëmy;25790
51246;Favresse;24580
51247;Fèrebrianges;23440
51248;Fère-Champenoise;21010
51249;Festigny;26310
51250;Fismes;20270
51251;Flavigny;28230
51252;Fleury-la-Rivière;25190
51253;Florent-en-Argonne;21770
51254;Fontaine-Denis-Nuisy;26110
51255;Fontaine-en-Dormois;N/A - résultat non disponible
51256;Fontaine-sur-Ay;29160
51258;La Forestière;22100
51259;Francheville;23650
51260;Le Fresne;N/A - résultat non disponible
51262;Frignicourt;21790
51263;Fromentières;22550
51264;Le Gault-Soigny;22510
51265;Gaye;24320
51266;Germaine;28600
51267;Germigny;29650
51268;Germinon;24560
51269;Giffaumont-Champaubert;23260
51270;Gigny-Bussy;21250
51272;Givry-en-Argonne;19070
51273;Givry-lès-Loisy;N/A - résultat non disponible
51274;Gizaucourt;19970
51275;Glannes;23670
51276;Gourgançon;24710
51277;Sainte-Marie-du-Lac-Nuisement;24190
51278;Les Grandes-Loges;26310
51279;Granges-sur-Aube;19880
51280;Gratreuil;N/A - résultat non disponible
51281;Grauves;26690
51282;Gueux;33320
51283;Hans;22860
51284;Haussignémont;20520
51285;Haussimont;24400
51286;Hauteville;20470
51287;Hautvillers;26640
51288;Heiltz-le-Hutier;24690
51289;Heiltz-le-Maurupt;21880
51290;Heiltz-l'Évêque;19630
51291;Hermonville;28890
51292;Herpont;24310
51293;Heutrégiville;25530
51294;Hourges;N/A - résultat non disponible
51295;Huiron;23200
51296;Humbauville;N/A - résultat non disponible
51298;Igny-Comblizy;21660
51299;Isles-sur-Suippe;26170
51300;Isle-sur-Marne;N/A - résultat non disponible
51301;Isse;27740
51302;Les Istres-et-Bury;N/A - résultat non disponible
51303;Jâlons;23100
51304;Janvilliers;18720
51305;Janvry;30250
51306;Joiselle;19720
51307;Jonchery-sur-Suippe;23070
51308;Jonchery-sur-Vesle;27160
51309;Jonquery;25500
51310;Jouy-lès-Reims;28480
51311;Jussecourt-Minecourt;21270
51312;Juvigny;27030
51313;Lachy;24100
51314;Lagery;25280
51315;Landricourt;22740
51316;Larzicourt;23530
51317;Laval-sur-Tourbe;N/A - résultat non disponible
51318;Lavannes;28970
51319;Lenharrée;N/A - résultat non disponible
51320;Leuvrigny;22690
51321;Lhéry;N/A - résultat non disponible
51322;Lignon;19540
51323;Linthelles;N/A - résultat non disponible
51324;Linthes;23290
51325;Lisse-en-Champagne;23550
51326;Livry-Louvercy;23800
51327;Loisy-en-Brie;23660
51328;Loisy-sur-Marne;23160
51329;Loivre;26130
51333;Ludes;28360
51334;Luxémont-et-Villotte;22440
51336;Maffrécourt;N/A - résultat non disponible
51337;Magneux;23520
51338;Mailly-Champagne;26900
51339;Mairy-sur-Marne;24440
51340;Maisons-en-Champagne;23490
51341;Malmy;N/A - résultat non disponible
51342;Mancy;28000
51343;Marcilly-sur-Seine;22160
51344;Mardeuil;24430
51345;Mareuil-en-Brie;22950
51346;Mareuil-le-Port;21610
51348;Marfaux;24830
51349;Margerie-Hancourt;19940
51350;Margny;20610
51351;Marigny;N/A - résultat non disponible
51352;Marolles;20560
51353;Marsangis;N/A - résultat non disponible
51354;Marson;26080
51355;Massiges;N/A - résultat non disponible
51356;Matignicourt-Goncourt;23260
51357;Matougues;25880
51358;Maurupt-le-Montois;19340
51359;Mécringes;23660
51360;Le Meix-Saint-Epoing;23360
51361;Le Meix-Tiercelin;20420
51362;Merfy;29360
51363;Merlaut;23580
51364;Méry-Prémecy;N/A - résultat non disponible
51365;Les Mesneux;30790
51367;Le Mesnil-sur-Oger;23270
51368;Minaucourt-le-Mesnil-lès-Hurlus;N/A - résultat non disponible
51369;Mœurs-Verdey;23000
51370;Moiremont;23210
51371;Moivre;N/A - résultat non disponible
51372;Moncetz-Longevas;24810
51373;Moncetz-l'Abbaye;N/A - résultat non disponible
51374;Mondement-Montgivroux;N/A - résultat non disponible
51375;Montbré;28490
51376;Montgenost;24550
51377;Montépreux;N/A - résultat non disponible
51378;Monthelon;25490
51379;Montigny-sur-Vesle;26190
51380;Montmirail;20180
51381;Montmort-Lucy;23500
51382;Mont-sur-Courville;23930
51384;Morangis;25730
51386;Morsains;21460
51387;Moslins;25250
51388;Mourmelon-le-Grand;20170
51389;Mourmelon-le-Petit;21200
51390;Moussy;26690
51391;Muizon;25840
51392;Mutigny;28540
51393;Nanteuil-la-Forêt;26090
51395;Nesle-la-Reposte;23790
51396;Nesle-le-Repons;20980
51397;La Neuville-aux-Bois;19230
51398;La Neuville-aux-Larris;24560
51399;La Neuville-au-Pont;21910
51402;Neuvy;23220
51403;Nogent-l'Abbesse;26960
51404;Noirlieu;24750
51406;Norrois;19730
51407;La Noue;21270
51409;Nuisement-sur-Coole;25140
51410;Œuilly;25810
51412;Ognes;N/A - résultat non disponible
51413;Oiry;25630
51414;Olizy;27860
51415;Omey;23370
51416;Orbais-l'Abbaye;20310
51417;Orconte;20860
51418;Ormes;29950
51419;Outines;19350
51420;Outrepont;N/A - résultat non disponible
51421;Oyes;25430
51422;Pargny-lès-Reims;30060
51423;Pargny-sur-Saulx;18140
51424;Passavant-en-Argonne;20920
51425;Passy-Grigny;26780
51426;Péas;N/A - résultat non disponible
51428;Les Petites-Loges;24610
51429;Pévy;27350
51430;Pierre-Morains;N/A - résultat non disponible
51431;Pierry;25880
51432;Pleurs;20110
51433;Plichancourt;21450
51434;Plivot;25650
51435;Pocancy;24600
51436;Pogny;25050
51437;Poilly;N/A - résultat non disponible
51438;Poix;N/A - résultat non disponible
51439;Pomacle;26900
51440;Pontfaverger-Moronvilliers;21360
51441;Ponthion;22120
51442;Possesse;20730
51443;Potangis;24420
51444;Pouillon;28150
51445;Pourcy;26700
51446;Pringy;23130
51447;Prosnes;25650
51448;Prouilly;26270
51449;Prunay;26610
51450;Puisieulx;29550
51451;Queudes;N/A - résultat non disponible
51452;Rapsécourt;N/A - résultat non disponible
51453;Recy;25480
51454;Reims;19790
51455;Reims-la-Brûlée;25180
51456;Remicourt;N/A - résultat non disponible
51457;Cœur-de-la-Vallée;25510
51458;Reuves;N/A - résultat non disponible
51459;Réveillon;20290
51460;Rieux;21830
51461;Rilly-la-Montagne;28050
51463;Les Rivières-Henruel;24350
51464;Romain;24290
51465;Romery;28240
51466;Romigny;24600
51468;Rosnay;32630
51469;Rouffy;24380
51470;Rouvroy-Ripont;N/A - résultat non disponible
51471;Sacy;30310
51472;Saint-Amand-sur-Fion;22390
51473;Saint-Bon;24200
51474;Saint-Brice-Courcelles;22860
51475;Saint-Chéron;N/A - résultat non disponible
51476;Saint-Étienne-au-Temple;27010
51477;Saint-Étienne-sur-Suippe;24840
51478;Saint-Eulien;22850
51479;Saint-Euphraise-et-Clairizet;29390
51480;Sainte-Gemme;28090
51482;Saint-Germain-la-Ville;25440
51483;Saint-Gibrien;24510
51484;Saint-Gilles;23750
51485;Saint-Hilaire-au-Temple;26290
51486;Saint-Hilaire-le-Grand;22740
51487;Saint-Hilaire-le-Petit;24220
51488;Saint-Imoges;25800
51489;Saint-Jean-devant-Possesse;N/A - résultat non disponible
51490;Saint-Jean-sur-Moivre;24620
51491;Saint-Jean-sur-Tourbe;23240
51492;Saint-Just-Sauvage;21610
51493;Saint-Léonard;N/A - résultat non disponible
51495;Saint-Loup;N/A - résultat non disponible
51496;Saint-Lumier-en-Champagne;25080
51497;Saint-Lumier-la-Populeuse;N/A - résultat non disponible
51498;Saint-Mard-sur-Auve;N/A - résultat non disponible
51499;Saint-Mard-lès-Rouffy;26210
51500;Saint-Mard-sur-le-Mont;20750
51501;Sainte-Marie-à-Py;23050
51502;Saint-Martin-aux-Champs;N/A - résultat non disponible
51503;Saint-Martin-l'Heureux;N/A - résultat non disponible
51504;Saint-Martin-sur-le-Pré;25620
51505;Saint-Masmes;23290
51506;Saint-Memmie;20820
51507;Sainte-Menehould;20260
51508;Saint-Ouen-Domprot;21980
51509;Saint-Pierre;26150
51510;Saint-Quentin-les-Marais;21950
51511;Saint-Quentin-le-Verger;21600
51512;Saint-Quentin-sur-Coole;26850
51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;20930
51514;Saint-Remy-sous-Broyes;N/A - résultat non disponible
51515;Saint-Remy-sur-Bussy;21900
51516;Saint-Saturnin;N/A - résultat non disponible
51517;Saint-Souplet-sur-Py;19620
51518;Saint-Thierry;30020
51519;Saint-Thomas-en-Argonne;N/A - résultat non disponible
51520;Saint-Utin;N/A - résultat non disponible
51521;Saint-Vrain;21340
51522;Sapignicourt;17960
51523;Sarcy;25830
51524;Saron-sur-Aube;25230
51525;Sarry;26730
51526;Saudoy;23890
51527;Savigny-sur-Ardres;23690
51528;Scrupt;19740
51529;Selles;23530
51530;Sept-Saulx;23780
51531;Sermaize-les-Bains;20280
51532;Sermiers;30230
51533;Servon-Melzicourt;N/A - résultat non disponible
51534;Serzy-et-Prin;24960
51535;Sézanne;20780
51536;Sillery;26860
51537;Sivry-Ante;22700
51538;Sogny-aux-Moulins;22460
51539;Sogny-en-l'Angle;N/A - résultat non disponible
51542;Soizy-aux-Bois;22090
51543;Somme-Bionne;N/A - résultat non disponible
51544;Sommepy-Tahure;20190
51545;Sommesous;21510
51546;Somme-Suippe;21890
51547;Somme-Tourbe;23080
51548;Somme-Vesle;23560
51549;Somme-Yèvre;27850
51550;Sompuis;22440
51551;Somsois;24650
51552;Songy;24590
51553;Souain-Perthes-lès-Hurlus;22110
51555;Soudé;29220
51556;Soudron;24380
51557;Soulanges;21190
51558;Soulières;24970
51559;Suippes;19410
51560;Suizy-le-Franc;21790
51562;Taissy;28960
51563;Talus-Saint-Prix;N/A - résultat non disponible
51564;Val de Livre;28730
51565;Thaas;N/A - résultat non disponible
51566;Thibie;24360
51567;Thiéblemont-Farémont;23190
51568;Thil;28000
51569;Thillois;31560
51570;Le Thoult-Trosnay;N/A - résultat non disponible
51571;Val-de-Vesle;26290
51572;Tilloy-et-Bellay;26500
51573;Tinqueux;23460
51574;Togny-aux-Bœufs;24850
51576;Tours-sur-Marne;24960
51577;Tramery;27150
51578;Trécon;N/A - résultat non disponible
51579;Tréfols;21590
51580;Trépail;24580
51581;Treslon;26210
51582;Trigny;29210
51583;Trois-Fontaines-l'Abbaye;24720
51584;Trois-Puits;27070
51585;Troissy;21730
51586;Unchair;26830
51587;Vadenay;24070
51588;Valmy;22290
51589;Vanault-le-Châtel;21990
51590;Vanault-les-Dames;20770
51591;Vandeuil;26050
51592;Vandières;28690
51594;Vassimont-et-Chapelaine;N/A - résultat non disponible
51595;Vatry;20890
51596;Vauchamps;22030
51597;Vauciennes;25760
51598;Vauclerc;22450
51599;Vaudemange;25560
51600;Vaudesincourt;24150
51601;Vavray-le-Grand;22590
51602;Vavray-le-Petit;N/A - résultat non disponible
51603;Vélye;24480
51604;Ventelay;24490
51605;Venteuil;26580
51607;Verdon;22140
51608;Vernancourt;N/A - résultat non disponible
51609;Verneuil;25790
51610;Verrières;22730
51611;Vert-Toulon;22370
51612;Blancs-Coteaux;25210
51613;Verzenay;27680
51614;Verzy;25430
51616;Vésigneul-sur-Marne;23250
51617;La Veuve;26000
51618;Le Vézier;22700
51619;Le Vieil-Dampierre;23150
51620;Vienne-la-Ville;22140
51621;Vienne-le-Château;20920
51622;Ville-Dommange;30430
51623;Ville-en-Selve;32520
51624;Ville-en-Tardenois;24950
51625;Villeneuve-la-Lionne;23830
51626;La Villeneuve-lès-Charleville;26690
51627;Villeneuve-Renneville-Chevigny;25180
51628;Villeneuve-Saint-Vistre-et-Villevotte;25590
51629;Villers-Allerand;31160
51630;Villers-aux-Bois;23850
51631;Villers-aux-Nœuds;32540
51632;Villers-en-Argonne;22120
51633;Villers-Franqueux;28690
51634;Villers-le-Château;25850
51635;Villers-le-Sec;21330
51636;Villers-Marmery;27430
51638;Villeseneux;21870
51639;La Ville-sous-Orbais;N/A - résultat non disponible
51640;Ville-sur-Tourbe;20180
51641;Villevenard;25500
51642;Villiers-aux-Corneilles;24100
51643;Vinay;27060
51644;Vincelles;23750
51645;Vindey;24020
51646;Virginy;N/A - résultat non disponible
51647;Vitry-en-Perthois;23180
51648;Vitry-la-Ville;22480
51649;Vitry-le-François;17380
51650;Voilemont;N/A - résultat non disponible
51652;Vouarces;N/A - résultat non disponible
51654;Vouillers;21310
51655;Vouzy;22910
51656;Vraux;25490
51657;Vrigny;28770
51658;Vroil;20410
51659;Wargemoulin-Hurlus;N/A - résultat non disponible
51660;Warmeriville;24650
51662;Witry-lès-Reims;24290
51663;Magenta;21480
52001;Ageville;22010
52002;Aigremont;N/A - résultat non disponible
52003;Aillianville;21210
52004;Aingoulaincourt;N/A - résultat non disponible
52005;Aizanville;N/A - résultat non disponible
52006;Allichamps;20180
52007;Ambonville;N/A - résultat non disponible
52008;Andelot-Blancheville;20980
52009;Andilly-en-Bassigny;21080
52011;Annéville-la-Prairie;N/A - résultat non disponible
52012;Annonville;N/A - résultat non disponible
52013;Anrosey;19910
52014;Aprey;21520
52015;Arbigny-sous-Varennes;N/A - résultat non disponible
52016;Arbot;N/A - résultat non disponible
52017;Arc-en-Barrois;22210
52019;Arnancourt;N/A - résultat non disponible
52021;Attancourt;22700
52022;Aubepierre-sur-Aube;20730
52023;Auberive;19900
52025;Audeloncourt;N/A - résultat non disponible
52027;Aujeurres;N/A - résultat non disponible
52028;Aulnoy-sur-Aube;N/A - résultat non disponible
52029;Autigny-le-Grand;20220
52030;Autigny-le-Petit;N/A - résultat non disponible
52031;Autreville-sur-la-Renne;23420
52033;Avrecourt;20120
52034;Bailly-aux-Forges;23630
52035;Baissey;20970
52037;Bannes;22860
52038;Bassoncourt;N/A - résultat non disponible
52039;Baudrecourt;N/A - résultat non disponible
52040;Bay-sur-Aube;N/A - résultat non disponible
52042;Beauchemin;N/A - résultat non disponible
52043;Belmont;N/A - résultat non disponible
52044;Roches-Bettaincourt;20350
52045;Bettancourt-la-Ferrée;23540
52047;Beurville;N/A - résultat non disponible
52050;Biesles;21510
52051;Bize;N/A - résultat non disponible
52053;Blaisy;N/A - résultat non disponible
52055;Blécourt;N/A - résultat non disponible
52056;Blessonville;20880
52057;Blumeray;19960
52058;Bologne;21870
52059;Bonnecourt;19230
52060;Bourbonne-les-Bains;19690
52061;Bourdons-sur-Rognon;21030
52062;Bourg;24100
52063;Bourg-Sainte-Marie;22110
52064;Bourmont-entre-Meuse-et-Mouzon;20640
52065;Bouzancourt;N/A - résultat non disponible
52066;Brachay;N/A - résultat non disponible
52067;Brainville-sur-Meuse;N/A - résultat non disponible
52069;Braux-le-Châtel;20620
52070;Brennes;21900
52072;Brethenay;24150
52074;Breuvannes-en-Bassigny;19090
52075;Briaucourt;22230
52076;Bricon;20190
52079;Brousseval;19480
52082;Bugnières;22320
52083;Champsevraine;20440
52084;Busson;N/A - résultat non disponible
52085;Buxières-lès-Clefmont;N/A - résultat non disponible
52087;Buxières-lès-Villiers;24270
52088;Ceffonds;21180
52089;Celles-en-Bassigny;N/A - résultat non disponible
52090;Celsoy;N/A - résultat non disponible
52091;Cerisières;21690
52092;Chalancey;19560
52093;Chalindrey;20660
52094;Vals-des-Tilles;20510
52095;Chalvraines;20950
52097;Chambroncourt;N/A - résultat non disponible
52099;Chamouilley;20560
52101;Champigneulles-en-Bassigny;N/A - résultat non disponible
52102;Champigny-lès-Langres;23290
52103;Champigny-sous-Varennes;19920
52104;Chancenay;24350
52105;Changey;22440
52106;Chanoy;24680
52107;Chantraines;21300
52108;Charmes;21950
52109;Charmes-en-l'Angle;N/A - résultat non disponible
52110;Charmes-la-Grande;19440
52113;Chassigny;20320
52114;Châteauvillain;19900
52115;Chatenay-Mâcheron;21950
52116;Chatenay-Vaudin;N/A - résultat non disponible
52118;Chatonrupt-Sommermont;21330
52119;Chaudenay;21240
52120;Chauffourt;21290
52121;Chaumont;21050
52122;Chaumont-la-Ville;17680
52123;Chevillon;19520
52124;Chézeaux;N/A - résultat non disponible
52125;Chamarandes-Choignes;25360
52126;Choilley-Dardenay;22490
52127;Choiseul;N/A - résultat non disponible
52128;Cirey-lès-Mareilles;22600
52129;Cirey-sur-Blaise;18490
52130;Cirfontaines-en-Azois;20330
52131;Cirfontaines-en-Ornois;N/A - résultat non disponible
52132;Clefmont;19900
52133;Clinchamp;N/A - résultat non disponible
52134;Cohons;22360
52135;Coiffy-le-Bas;N/A - résultat non disponible
52136;Coiffy-le-Haut;20450
52137;Colmier-le-Bas;N/A - résultat non disponible
52138;Colmier-le-Haut;N/A - résultat non disponible
52140;Colombey les Deux Églises;21870
52141;Condes;24010
52142;Consigny;N/A - résultat non disponible
52145;Coublanc;20480
52146;Coupray;19810
52147;Courcelles-en-Montagne;N/A - résultat non disponible
52149;Courcelles-sur-Blaise;N/A - résultat non disponible
52151;Cour-l'Évêque;20680
52155;Culmont;21210
52156;Curel;19960
52157;Curmont;N/A - résultat non disponible
52158;Cusey;21850
52159;Cuves;N/A - résultat non disponible
52160;Daillancourt;N/A - résultat non disponible
52161;Daillecourt;N/A - résultat non disponible
52162;Dammartin-sur-Meuse;18410
52163;Dampierre;21180
52164;Damrémont;20530
52165;Dancevoir;23330
52167;Darmannes;23290
52168;Dinteville;N/A - résultat non disponible
52169;Domblain;N/A - résultat non disponible
52170;Dommarien;22030
52171;Dommartin-le-Franc;19030
52172;Dommartin-le-Saint-Père;20420
52173;Domremy-Landéville;N/A - résultat non disponible
52174;Doncourt-sur-Meuse;N/A - résultat non disponible
52175;Donjeux;19290
52177;Doulaincourt-Saucourt;19150
52178;Doulevant-le-Château;20180
52179;Doulevant-le-Petit;N/A - résultat non disponible
52181;Échenay;N/A - résultat non disponible
52182;Éclaron-Braucourt-Sainte-Livière;21110
52183;Ecot-la-Combe;N/A - résultat non disponible
52184;Effincourt;N/A - résultat non disponible
52185;Enfonvelle;N/A - résultat non disponible
52187;Épizon;18880
52189;Le Val-d'Esnoms;21280
52190;Esnouveaux;20300
52193;Euffigneix;25550
52194;Eurville-Bienville;20510
52195;Farincourt;N/A - résultat non disponible
52196;Faverolles;24290
52197;Fayl-Billot;19800
52198;Fays;N/A - résultat non disponible
52199;Ferrière-et-Lafolie;N/A - résultat non disponible
52200;Flagey;N/A - résultat non disponible
52201;Flammerécourt;N/A - résultat non disponible
52203;Fontaines-sur-Marne;21220
52204;Forcey;N/A - résultat non disponible
52205;Foulain;24210
52206;Frampas;23980
52207;Frécourt;N/A - résultat non disponible
52208;Fresnes-sur-Apance;19520
52211;Froncles;19400
52212;Fronville;20190
52213;Genevrières;20680
52214;La Genevroye;N/A - résultat non disponible
52216;Germaines;N/A - résultat non disponible
